Time,sum(Coindays destroyed – Blocks) – Bitcoin
11.11.2021,10691245.218755000
12.11.2021,36920934.61220860
13.11.2021,7802063.663962950
14.11.2021,4428420.254533720
15.11.2021,10273240.423726500
16.11.2021,22318814.50707170
17.11.2021,17076973.040816000
18.11.2021,6994532.933258220
19.11.2021,7382594.011358460
20.11.2021,6296618.270354150
21.11.2021,4970919.700557520
22.11.2021,10247797.224608200
23.11.2021,10225509.53737170
24.11.2021,7465143.133178740
25.11.2021,41200427.40400920
26.11.2021,11254310.348762500
27.11.2021,2877604.5122376500
28.11.2021,6168721.147790460
29.11.2021,9529173.839698140
30.11.2021,9404798.51051665
01.12.2021,12970357.801313200
02.12.2021,7041679.515163620
03.12.2021,8280846.573387900
04.12.2021,8370413.182996480
05.12.2021,6220983.341337840
06.12.2021,10435452.658907200
07.12.2021,20754717.09571490
08.12.2021,7288885.188391540
09.12.2021,14255182.754665500
10.12.2021,7718024.325336370
11.12.2021,6801900.736071060
12.12.2021,2642113.729251340
13.12.2021,9631282.921878570
14.12.2021,20093592.205176700
15.12.2021,8179244.671506230
16.12.2021,10812165.845664100
17.12.2021,6186751.705100860
18.12.2021,5380645.004815920
19.12.2021,3214106.460372100
20.12.2021,7154592.855139540
21.12.2021,6426084.517381710
22.12.2021,9366556.122558880
23.12.2021,10668347.662296300
24.12.2021,3678611.281883660
25.12.2021,5702662.100214270
26.12.2021,6611463.588523690
27.12.2021,5685233.259951880
28.12.2021,6050358.1851724
29.12.2021,9051233.312461080
30.12.2021,16029072.409274400
31.12.2021,19113049.4637752
01.01.2022,5818956.200284030
02.01.2022,2010577.3813600400
03.01.2022,7396845.672181910
04.01.2022,7335347.755082270
05.01.2022,8856607.036466210
06.01.2022,12710092.310420400
07.01.2022,7449112.174353800
08.01.2022,3340160.234934430
09.01.2022,3613345.3587722200
10.01.2022,7366856.8723068100
11.01.2022,5438314.924000210
12.01.2022,9053038.543488960
13.01.2022,4045161.2754598700
14.01.2022,4527208.9837395100
15.01.2022,2419054.991116890
16.01.2022,2975662.861180140
17.01.2022,6544484.72357071
18.01.2022,5890842.875155720
19.01.2022,9868399.833281440
20.01.2022,9454031.902564930
21.01.2022,10200647.58634380
22.01.2022,9120306.896136790
23.01.2022,9435165.188443760
24.01.2022,10265886.173914400
25.01.2022,12435410.898333600
26.01.2022,4926688.556139920
27.01.2022,10199699.944430100
28.01.2022,5489870.590753880
29.01.2022,7617382.277435130
30.01.2022,4959828.742571930
31.01.2022,4814260.518280520
01.02.2022,198733541.1453360
02.02.2022,3931263.2663815500
03.02.2022,6129861.1543829900
04.02.2022,3911177.819750490
05.02.2022,3764256.093577950
06.02.2022,4846969.169349860
07.02.2022,8281150.80378946
08.02.2022,6892402.895441560
09.02.2022,6243736.772193230
10.02.2022,11973093.162555000
11.02.2022,8564297.29617328
12.02.2022,3247963.8208925500
13.02.2022,3457476.500798260
14.02.2022,4326670.93054483
15.02.2022,6429299.650512580
16.02.2022,4400840.913760040
17.02.2022,8996941.34998936
18.02.2022,4985995.830299770
19.02.2022,2669688.486094330
20.02.2022,6444190.387573960
21.02.2022,15036176.408658700
22.02.2022,4990996.730536530
23.02.2022,13046689.10536480
24.02.2022,5457009.293284630
25.02.2022,8791997.688213380
26.02.2022,4315357.404312870
27.02.2022,7084699.623699660
28.02.2022,53271905.99627160
01.03.2022,9074128.745879410
02.03.2022,11074444.550614100
03.03.2022,11592996.094070400
04.03.2022,7921632.237958130
05.03.2022,2875069.402005070
06.03.2022,3703012.880701110
07.03.2022,14122261.074619800
08.03.2022,9994394.906982350
09.03.2022,12475475.442216300
10.03.2022,8043188.56175717
11.03.2022,39908917.30048760
12.03.2022,5301799.284882550
13.03.2022,3734157.76631656
14.03.2022,6161878.906358010
15.03.2022,6168843.64811157
16.03.2022,14650052.65223500
17.03.2022,21824226.756037900
18.03.2022,3455635.738751330
19.03.2022,5333553.841994860
20.03.2022,2583602.8656378
21.03.2022,6206601.17123135
22.03.2022,4977872.983731080
23.03.2022,5681779.786421210
24.03.2022,5406106.585664740
25.03.2022,58056589.11721870
26.03.2022,5781442.930228860
27.03.2022,2983504.616749840
28.03.2022,9941295.799815310
29.03.2022,37046250.83466770
30.03.2022,4908800.641601780
31.03.2022,8411398.417431500
01.04.2022,7513944.068716430
02.04.2022,3392514.473078090
03.04.2022,4973751.085535030
04.04.2022,11984920.702035100
05.04.2022,8080708.794153680
06.04.2022,6394187.183622500
07.04.2022,4997334.505168290
08.04.2022,5699967.201541290
09.04.2022,2748273.3217243800
10.04.2022,2661938.6897758100
11.04.2022,6246667.703632360
12.04.2022,21316417.576868000
13.04.2022,7102932.19639042
14.04.2022,37259642.25303950
15.04.2022,3039822.31162606
16.04.2022,1861432.6390342400
17.04.2022,1728772.5059364100
18.04.2022,3494536.9257728000
19.04.2022,6936157.511723000
20.04.2022,6293841.841504900
21.04.2022,39054602.23469060
22.04.2022,8319163.978113550
23.04.2022,3555438.094687880
24.04.2022,2377676.044673090
25.04.2022,5180865.175845540
26.04.2022,7088257.402990060
27.04.2022,4130572.5864271800
28.04.2022,7366857.999939040
29.04.2022,8389214.33357325
30.04.2022,4379927.225442230
01.05.2022,4821755.777830850
02.05.2022,15033360.495773400
03.05.2022,13015425.351362300
04.05.2022,10494897.749916900
05.05.2022,8605838.690405950
06.05.2022,9775669.417753220
07.05.2022,2574458.469245990
08.05.2022,6690781.837957690
09.05.2022,19100526.217437500
10.05.2022,12029029.93269000
11.05.2022,26423163.245462700
12.05.2022,19780663.129394000
13.05.2022,29986527.09089130
14.05.2022,48361625.34816300
15.05.2022,3145283.315060320
16.05.2022,8106695.508512310
17.05.2022,10938422.674287500
18.05.2022,5558809.232539390
19.05.2022,15151636.430909300
20.05.2022,8781054.286064180
21.05.2022,3194281.562828080
22.05.2022,1898809.7936476300
23.05.2022,6127958.659521300
24.05.2022,7012149.277542700
25.05.2022,6593011.902420300
26.05.2022,5773556.603119570
27.05.2022,11412347.939388300
28.05.2022,2176807.512450410
29.05.2022,4247256.035459410
30.05.2022,6082224.876739680
31.05.2022,13208559.46742620
01.06.2022,13464724.967629700
02.06.2022,20654612.386553100
03.06.2022,10895826.937912400
04.06.2022,8060241.247439720
05.06.2022,2458990.5994326800
06.06.2022,5902886.291327000
07.06.2022,13500641.024880400
08.06.2022,8026900.456710580
09.06.2022,7775773.6423342000
10.06.2022,11227672.990348800
11.06.2022,7961204.501893500
12.06.2022,7647490.016554220
13.06.2022,29992257.492709
14.06.2022,23638847.2160312
15.06.2022,24182454.091987100
16.06.2022,10515914.721871600
17.06.2022,74413148.81411300
18.06.2022,17705395.22304640
19.06.2022,5877593.104527800
20.06.2022,6510791.940141430
21.06.2022,10594288.718502100
22.06.2022,9509449.144918780
23.06.2022,4695184.504544190
24.06.2022,9746515.848925110
25.06.2022,16735615.489131000
26.06.2022,1663831.2972002600
27.06.2022,7085104.810217880
28.06.2022,9174825.280332280
29.06.2022,14252878.457866600
30.06.2022,15087772.554922000
01.07.2022,7964404.333684320
02.07.2022,3936360.601439160
03.07.2022,7662537.332619130
04.07.2022,3029502.4346235800
05.07.2022,4426134.702759540
06.07.2022,9438399.399925410
07.07.2022,4337408.910072040
08.07.2022,6804124.270538540
09.07.2022,4399376.804749180
10.07.2022,2146988.549365620
11.07.2022,19375257.597626500
12.07.2022,5818508.986271400
13.07.2022,2738708.8358904300
14.07.2022,8103763.609612210
15.07.2022,13817729.362279200
16.07.2022,2438591.773766680
17.07.2022,1626179.4860780200
18.07.2022,6764434.535461020
19.07.2022,41134697.73008410
20.07.2022,9609003.362807810
21.07.2022,35425558.42961930
22.07.2022,9602206.624999430
23.07.2022,5213373.507297750
24.07.2022,2935579.6282632200
25.07.2022,6775942.438882250
26.07.2022,6159409.0065913800
27.07.2022,4289816.123330600
28.07.2022,3850971.3694583500
29.07.2022,4617012.130800940
30.07.2022,2475279.8537227700
31.07.2022,4770988.948048730
01.08.2022,3387905.3196297000
02.08.2022,5948458.073612270
03.08.2022,4406927.00839353
04.08.2022,10329781.32382950
05.08.2022,3123990.8498166900
06.08.2022,3579035.465157300
07.08.2022,4015909.037339900
08.08.2022,4495307.079809520
09.08.2022,10077631.354187000
10.08.2022,16017530.916879100
11.08.2022,4473027.270298920
12.08.2022,5229456.3782621600
13.08.2022,2309615.7656612900
14.08.2022,1951500.2070312000
15.08.2022,3752111.426009840
16.08.2022,3359092.489120140
17.08.2022,5527987.158201860
18.08.2022,6133388.956883260
19.08.2022,8163291.473496370
20.08.2022,2897074.6745978400
21.08.2022,1607583.6185808800
22.08.2022,5539812.142609530
23.08.2022,5141062.627530380
24.08.2022,3939225.9888327800
25.08.2022,3736697.498179110
26.08.2022,5988482.582821570
27.08.2022,3810356.023258130
28.08.2022,17678106.9211201
29.08.2022,19099449.06987840
30.08.2022,11159049.235205900
31.08.2022,3790443.3208575500
01.09.2022,5856924.410761920
02.09.2022,6234917.015791670
03.09.2022,3316602.8123801000
04.09.2022,17554531.24113430
05.09.2022,3417103.6689639900
06.09.2022,11598014.08854690
07.09.2022,7133583.240686860
08.09.2022,4332184.507550230
09.09.2022,4684981.611148830
10.09.2022,3030724.78917951
11.09.2022,2978965.1905787600
12.09.2022,4366594.763727980
13.09.2022,15856524.641210100
14.09.2022,7235696.15919069
15.09.2022,6784476.881034130
16.09.2022,3283774.8035194600
17.09.2022,2340974.3307367300
18.09.2022,1630420.060801380
19.09.2022,12858816.93545790
20.09.2022,5843870.971082400
21.09.2022,7102218.096655480
22.09.2022,4737606.997711680
23.09.2022,4640268.681562210
24.09.2022,1558911.8752378800
25.09.2022,2602194.8112537800
26.09.2022,4669481.211035240
27.09.2022,11332785.913315100
28.09.2022,5997583.830744570
29.09.2022,6084241.98079768
30.09.2022,8604217.143286280
01.10.2022,2333611.8783983100
02.10.2022,2078259.1046010500
03.10.2022,4417340.579063700
04.10.2022,5426435.560866260
05.10.2022,7507956.744191790
06.10.2022,5138371.668663830
07.10.2022,6666489.784087220
08.10.2022,4772693.434311620
09.10.2022,1727747.7359097800
10.10.2022,4601216.475990520
11.10.2022,6628227.599634540
12.10.2022,9557360.527411030
13.10.2022,4852511.039124960
14.10.2022,4864867.558267710
15.10.2022,1872342.683922640
16.10.2022,3246663.2498769100
17.10.2022,23288537.649920500
18.10.2022,55440353.51044090
19.10.2022,7995619.683578360
20.10.2022,3290653.872156820
21.10.2022,4619512.7117494600
22.10.2022,13683238.734317900
23.10.2022,2470118.710065580
24.10.2022,4484706.725539690
25.10.2022,12205934.838143700
26.10.2022,19296391.994184800
27.10.2022,12449072.850510100
28.10.2022,4720107.543134180
29.10.2022,3498439.1670614100
30.10.2022,2999868.3052062400
31.10.2022,6355072.572263860
01.11.2022,6837680.372182830
02.11.2022,18257688.51411060
03.11.2022,8111228.739274640
04.11.2022,38348527.59317460
05.11.2022,9191909.591754260
06.11.2022,8998361.42720305
07.11.2022,20884341.06002940
08.11.2022,13906201.744127800
09.11.2022,26458268.21217530
10.11.2022,16758468.340274900
11.11.2022,47377058.599155000
12.11.2022,31000185.555256400
13.11.2022,4513830.725465330
14.11.2022,14050823.23962100
15.11.2022,14254159.211582500
16.11.2022,35273272.051946200
17.11.2022,18932517.794603200
18.11.2022,75567840.21607620
19.11.2022,4095900.6378118700
20.11.2022,9319512.667570590
21.11.2022,12878387.077216800
22.11.2022,16431966.226110200
23.11.2022,86631878.05676920
24.11.2022,8826635.789749310
25.11.2022,6015347.529093040
26.11.2022,4114668.9494798300
27.11.2022,3726166.237181130
28.11.2022,9739824.623219330
29.11.2022,8501369.771808960
30.11.2022,7222603.144223290
01.12.2022,13948805.692801300
02.12.2022,9087071.164329710
03.12.2022,3141516.678390010
04.12.2022,5679146.497343560
05.12.2022,16828044.49526090
06.12.2022,7716838.996852330
07.12.2022,5344836.378189370
08.12.2022,5971018.876050380
09.12.2022,11559931.79906240
10.12.2022,4498414.754685040
11.12.2022,4771334.691426940
12.12.2022,5748391.426274600
13.12.2022,11125394.47350780
14.12.2022,5365182.65982324
